date,nav
2000-02-01,0.999
2000-02-02,0.9732628530597635
2000-02-03,0.9756427937423574
2000-02-04,1.0197288112171219
2000-02-07,1.0230240380301938
2000-02-08,1.0139726018914195
2000-02-09,0.9650109178705091
2000-02-10,0.9914498383518205
2000-02-11,0.9778028020162949
2000-02-14,0.9651709732660025
2000-02-15,1.0043884360436963
2000-02-16,1.0094726662812592
2000-02-17,0.9786896686862433
2000-02-18,0.9799446118305608
2000-02-21,0.9211709793823003
2000-02-22,0.8740008661401698
2000-02-23,0.8383998037589745
2000-02-24,0.8897314348631423
2000-02-25,0.9576027414103329
2000-02-28,0.9538241158499875
2000-02-29,0.978243694607102
2000-03-01,1.0206964428608625
2000-03-02,1.0247907582307063
2000-03-03,1.0142601587884097
2000-03-06,1.015388412912639
2000-03-07,1.0485865193228894
2000-03-08,1.076863444039126
2000-03-09,1.1271666618077956
2000-03-10,1.0836073980971659
2000-03-13,1.0836073980971659
2000-03-14,1.0836073980971659
2000-03-15,1.0836073980971659
2000-03-16,1.0836073980971659
2000-03-17,1.0836073980971659
2000-03-20,1.0756236250290652
2000-03-21,1.101991957409158
2000-03-22,1.0952609292361857
2000-03-23,1.1143827853500798
2000-03-24,1.0995242013781499
2000-03-27,1.1057139947122705
2000-03-28,1.0981037828910851
2000-03-29,1.086296675860287
2000-03-30,1.0056438965447048
2000-03-31,1.0180329942185453
2000-04-03,1.018158349286177
2000-04-04,1.036779184562996
2000-04-05,1.0062996761518004
2000-04-06,1.0909307504626033
2000-04-07,1.0898755633455641
2000-04-10,1.0710827847385433
2000-04-11,1.055279713113362
2000-04-12,1.0487989254768497
2000-04-13,1.0992880530107627
2000-04-14,1.1283080330912307
2000-04-17,1.0848770431828234
2000-04-18,1.0679689294094241
2000-04-19,1.095962267020237
2000-04-20,1.11818806844864
2000-04-21,1.1333994204553133
2000-04-24,1.1177011274662894
2000-04-25,1.1771620693879112
2000-04-26,1.2144836582980085
2000-04-27,1.2070690439349168
2000-04-28,1.2735186354973318
2000-05-01,1.3051914282744814
2000-05-02,1.3452671828667861
2000-05-03,1.321189593055314
2000-05-04,1.2411470189912719
2000-05-05,1.2469360905944926
2000-05-08,1.1873953528331478
2000-05-09,1.240040180727859
2000-05-10,1.2278017569140687
2000-05-11,1.244530880938914
2000-05-12,1.2381569266039536
2000-05-15,1.1875998255380178
2000-05-16,1.219684961800162
2000-05-17,1.1826825225894289
2000-05-18,1.1527718042157253
2000-05-19,1.1527718042157253
2000-05-22,1.141822810630132
2000-05-23,1.0970635573504748
2000-05-24,1.1381725625730792
2000-05-25,1.1649519411193274
2000-05-26,1.141012756407691
2000-05-29,1.1552920729781655
2000-05-30,1.1441463450422142
2000-05-31,1.1452542665707337
2000-06-01,1.1770031616153944
2000-06-02,1.1410531742772563
2000-06-05,1.1353440123570295
2000-06-06,1.1482625227662018
2000-06-07,1.1327102344296132
2000-06-08,1.1518011384360227
2000-06-09,1.1462090839361574
2000-06-12,1.1166792649232238
2000-06-13,1.1087008746557876
2000-06-14,1.0967785175465035
2000-06-15,1.080991040902002
2000-06-16,1.0383371119371343
2000-06-19,1.0519454144039586
2000-06-20,1.0673612020838679
2000-06-21,1.058462601374814
2000-06-22,1.066280246158717
2000-06-23,1.0521509008339502
2000-06-26,1.05110967378149
2000-06-27,1.0645120752196817
2000-06-28,1.052651516521862
2000-06-29,1.0329613568737857
2000-06-30,1.0354739462944198
2000-07-03,1.0307223456875643
2000-07-04,1.0163952296836996
2000-07-05,1.0553478737954272
2000-07-06,1.027133462824076
2000-07-07,1.0287024076448694
2000-07-10,1.0649498810666584
2000-07-11,1.019857597593705
2000-07-12,1.0206618139205486
2000-07-13,0.9947255243576539
2000-07-14,1.0118379822545371
2000-07-17,0.974716926917935
2000-07-18,0.9799969315851736
2000-07-19,1.01758791231893
2000-07-20,1.0131699798626213
2000-07-21,1.0292019798392302
2000-07-24,1.0519181195632232
2000-07-25,1.0767842849657139
2000-07-26,1.0596928760323896
2000-07-27,1.057325758545925
2000-07-28,1.0963488103920818
2000-07-31,1.092782329340422
2000-08-01,1.1168052456672775
2000-08-02,1.149138784310502
2000-08-03,1.1546440582541069
2000-08-04,1.1348778759937463
2000-08-07,1.1176336276187049
2000-08-08,1.1123513579504252
2000-08-09,1.1169071977480596
2000-08-10,1.1261691838505348
2000-08-11,1.166579522386813
2000-08-14,1.2054498877018385
2000-08-15,1.1823214245592208
2000-08-16,1.1929822515523738
2000-08-17,1.220257135862448
2000-08-18,1.2415701953926894
2000-08-21,1.2266657379992922
2000-08-22,1.213862969200895
2000-08-23,1.2360672774319574
2000-08-24,1.23912096615717
2000-08-25,1.2310391056581595
2000-08-28,1.2373349973227026
2000-08-29,1.2507846009838945
2000-08-30,1.2507846009838945
2000-08-31,1.2311975073612458
2000-09-01,1.2341170344135097
2000-09-04,1.2264641929917723
2000-09-05,1.2521837202236683
2000-09-06,1.2516154197009592
2000-09-07,1.2124720408894771
2000-09-08,1.2268437982508653
2000-09-11,1.1643380188324473
2000-09-12,1.1637111512981213
2000-09-13,1.166989742423497
2000-09-14,1.1443994756080667
2000-09-15,1.1252854883388035
2000-09-18,1.06745692565747
2000-09-19,1.005571282547402
2000-09-20,1.0787372974492642
2000-09-21,1.0812331815120093
2000-09-22,1.0645313758719424
2000-09-25,1.1046485975464273
