date,ic
2012-08-31,0.3213467301251542
2012-09-30,0.08133868876634734
2012-10-31,0.28240207373271886
2012-11-30,0.12788461538461532
2012-12-31,0.013278996304959934
2013-01-31,0.3830673780165531
2013-02-28,0.1561813186813187
2013-03-31,0.023951048951048954
2013-04-30,0.1084437950109592
2013-05-31,0.28633754305396103
2013-06-30,0.24689685314685314
2013-07-31,0.12865045402358835
2013-08-29,
2013-08-30,
2013-08-31,
2013-09-30,0.16956653342467748
2013-10-31,-0.04742769468679887
2013-11-29,
2013-11-30,
2013-12-31,-0.015509863271057312
2014-01-31,0.07337438680722268
2014-02-28,-0.33927564972341095
2014-03-31,0.40093935914831447
2014-04-30,-0.13449535539087779
2014-05-30,
2014-05-31,
2014-06-30,0.24710352191547144
2014-07-31,0.06732073896253002
2014-08-29,
2014-08-31,0.30650183150183147
2014-09-30,-0.011877674564241738
2014-10-31,0.023254600299777245
2014-11-28,
2014-11-30,0.13695054945054944
2014-12-31,0.26329468005483897
2015-01-30,0.12798246529589818
2015-02-27,
2015-02-28,
2015-03-31,0.1992067633858679
2015-04-30,-0.008997067081870737
2015-05-31,0.41069067627753525
2015-06-30,0.0739202138297444
2015-07-31,0.13132240893434927
2015-08-31,0.12312350200511162
2015-09-30,0.16447134954597642
2015-10-30,-0.08585742615593366
2015-11-30,0.03667675607974116
2015-12-31,0.10230664857530533
2016-01-31,0.20029433561612464
2016-02-29,0.06748773614445258
2016-03-31,-0.2113371395286759
2016-04-29,0.22830602233587313
2016-05-31,0.10280764012107294
2016-06-30,0.2676756079741155
2016-07-31,-0.10902828514768817
2016-08-31,-0.04578001381774346
2016-09-30,0.12506001461225347
2016-10-31,0.1862644817868699
2016-11-30,-0.007619246425216594
2016-12-30,
2016-12-31,-0.009111721611721633
2017-01-31,0.021313015342866098
2017-02-28,0.16134015238492852
2017-03-31,-0.04302264899279828
2017-04-30,0.05798547370101363
2017-05-31,0.12510974539069356
2017-06-30,-0.007787151200519171
2017-07-31,0.13948295113578552
2017-08-31,0.18330343169065155
2017-09-29,
2017-09-30,0.17760989010989012
2017-10-31,0.14556216261259963
2017-11-30,-0.01865197891910944
2017-12-31,0.002863032526135531
2018-01-31,0.0628065656453461
2018-02-28,0.13218441081270232
2018-03-30,
2018-03-31,0.14856486796785304
2018-04-30,0.2943749453241187
2018-05-31,-0.21053276178812
2018-06-29,
2018-06-30,0.4082927607949558
2018-07-31,0.4561368209255535
2018-08-31,-0.2246814218645205
2018-09-30,0.016514431859700415
2018-10-31,-0.35868544600938956
2018-11-30,-0.0004694835680751078
2018-12-31,-0.1674379610999329
2019-01-31,0.15139295266253586
2019-02-28,0.3948356807511738
2019-03-31,0.22265253927658016
2019-04-30,0.3712944332662642
2019-05-31,0.02085848423876593
2019-06-30,-0.0974551435182381
2019-07-31,-0.19233896998471026
2019-08-29,
2019-08-30,
2019-08-31,
2019-09-30,0.2974178403755869
2019-10-31,-0.16143527833668675
2019-11-29,
2019-11-30,
2019-12-31,-0.16126760563380282
2020-01-31,0.2915828303152248
2020-02-28,
2020-02-29,
2020-03-31,0.01613011401743796
2020-04-30,-0.31374916163648564
2020-05-31,-0.16952147668620418
2020-06-30,0.16914406991406045
2020-07-30,
2020-07-31,0.015282022784106682
2020-08-31,-0.0180238120127055
2020-09-30,0.10962119750466268
2020-10-30,
2020-11-30,0.2535854395781079
2020-12-31,-0.05803450909179402
2021-01-29,
2021-01-31,0.10107310529845742
2021-02-26,0.8660254037844386
2021-02-28,0.18866240923803693
2021-03-31,0.18929567952321588
2021-04-30,-0.1540047312775713
2021-05-31,0.04157128617141966
2021-06-30,-0.051167180148920646
2021-07-30,
2021-08-31,-0.054869181451459956
2021-09-30,0.012632936683569589
2021-10-31,0.3034596981965403
2021-11-30,0.182205452775073
2021-12-31,0.024493252819799537
2022-01-31,0.07107206578293435
2022-02-28,0.06531165311653118
2022-03-31,-0.028308509422984338
2022-04-29,
2022-05-31,-0.08210664939907493
2022-06-30,-0.11579107758949078
2022-07-31,-0.38222673893405595
2022-08-31,-0.06176603432700995
2022-09-30,-0.0345120318673066
2022-10-31,0.2346622261403337
2022-11-30,0.18205069600896812
2022-12-30,
2022-12-31,0.13033106134371958
2023-01-31,0.04355573554723094
2023-02-28,0.025088589652728553
2023-03-31,0.20719489677121164
2023-04-28,
2023-04-30,0.025655563430191347
2023-05-31,0.19027118686084046
2023-06-30,0.09360782093982013
2023-07-31,0.09738650862246366
2023-08-31,-0.055422480141581236
2023-09-29,
2023-09-30,0.06170334487167899
2023-10-31,0.027990808988093488
2023-11-30,0.37214645937154966
2023-12-31,-0.022013510096449068
2024-01-31,-0.09021421088754832
2024-02-29,0.2958711122349457
2024-03-31,0.10004781622350067
2024-04-30,0.27971807279612887
2024-05-31,0.2763780770039975
2024-06-30,0.12247527877130238
2024-07-31,0.16430452218375635
2024-08-29,
2024-08-30,
2024-08-31,
2024-09-30,-0.11503420487220192
2024-10-31,0.04316890767553505
2024-11-29,
2024-11-30,
2024-12-31,0.14794483866648822
2025-01-31,0.05870129870129871
2025-02-28,0.12243624362436242
2025-03-31,-0.0010636982065553376
2025-04-30,-0.18400240024002404
2025-05-30,0.07056705670567057
2025-06-30,-0.21308130813081302
