date,nav
2000-02-01,0.999
2000-02-02,0.9672274875301183
2000-02-03,0.9740705748378463
2000-02-04,1.0161969648870721
2000-02-07,1.0136549065636902
2000-02-08,0.9987073599984463
2000-02-09,0.9511350870379734
2000-02-10,0.9790229498938063
2000-02-11,0.9594423476784174
2000-02-14,0.9465828875242992
2000-02-15,0.986951133421797
2000-02-16,0.991947095756156
2000-02-17,0.9579455918611864
2000-02-18,0.961149081074989
2000-02-21,0.8991433559377202
2000-02-22,0.8535326114619234
2000-02-23,0.8182270855733633
2000-02-24,0.865363068103279
2000-02-25,0.9321882257955463
2000-02-28,0.9240375078438223
2000-02-29,0.9507746219545983
2000-03-01,0.9918071546205911
2000-03-02,0.9940239528599367
2000-03-03,0.9901249703274779
2000-03-06,0.9909942177215048
2000-03-07,1.0194983120225056
2000-03-08,1.036384975543765
2000-03-09,1.0710771249794304
2000-03-10,1.0562646999392227
2000-03-13,1.0562646999392227
2000-03-14,1.0562646999392227
2000-03-15,1.0562646999392227
2000-03-16,1.0562646999392227
2000-03-17,1.0562646999392227
2000-03-20,1.0460688124478152
2000-03-21,1.068993332062212
2000-03-22,1.046980254868163
2000-03-23,1.0772263616282076
2000-03-24,1.0631074848947575
2000-03-27,1.074545289576551
2000-03-28,1.0702023123597764
2000-03-29,1.0462152021643127
2000-03-30,0.9784037338905944
2000-03-31,0.9879789503100602
2000-04-03,0.9752798070781672
2000-04-04,0.9928928078144127
2000-04-05,0.9530474496721996
2000-04-06,1.0266491689187027
2000-04-07,1.0273962405763284
2000-04-10,1.0118584682002123
2000-04-11,0.9970662148876708
2000-04-12,0.9807213074066342
2000-04-13,1.0198320742359916
2000-04-14,1.0350551042661154
2000-04-17,0.993650087745396
2000-04-18,0.9771986505507173
2000-04-19,0.9953458658160179
2000-04-20,1.0104553180274336
2000-04-21,1.0233248409725384
2000-04-24,1.0120234286243217
2000-04-25,1.0647773296269576
2000-04-26,1.0873617786387906
2000-04-27,1.0832772852037689
2000-04-28,1.142784663956108
2000-05-01,1.173827318659145
2000-05-02,1.2038955242415788
2000-05-03,1.1933678041616853
2000-05-04,1.119192245457306
2000-05-05,1.1150067670074673
2000-05-08,1.0719861376237556
2000-05-09,1.1128393278346624
2000-05-10,1.1135302617272187
2000-05-11,1.1191924441240693
2000-05-12,1.1080308053171644
2000-05-15,1.0585626849354246
2000-05-16,1.0901034576410045
2000-05-17,1.0531621866187992
2000-05-18,1.0313028548863663
2000-05-19,1.0313028548863663
2000-05-22,1.0072204979987316
2000-05-23,0.9750137109160368
2000-05-24,1.0144071494882527
2000-05-25,1.035326928772727
2000-05-26,1.019020403876512
2000-05-29,1.02344873190178
2000-05-30,1.0157995207534756
2000-05-31,1.0286459659276594
2000-06-01,1.05758025941567
2000-06-02,1.0295091395511067
2000-06-05,1.0260959153874458
2000-06-06,1.0352714168236217
2000-06-07,1.0110355248141933
2000-06-08,1.0331376890001938
2000-06-09,1.026781109924879
2000-06-12,0.9985937672749526
2000-06-13,0.9838848751437367
2000-06-14,0.9763357117036076
2000-06-15,0.9693064375582336
2000-06-16,0.9252593852927316
2000-06-19,0.9368290519593476
2000-06-20,0.9450828860607849
2000-06-21,0.9419474971332171
2000-06-22,0.9519667709237714
2000-06-23,0.9438102437541721
2000-06-26,0.9367101808583455
2000-06-27,0.9467433228829648
2000-06-28,0.9359012339493278
2000-06-29,0.9189745155703193
2000-06-30,0.9158747212745831
2000-07-03,0.9099758753443986
2000-07-04,0.8946610584615178
2000-07-05,0.9343146140530504
2000-07-06,0.9091802721174358
2000-07-07,0.9077278552663288
2000-07-10,0.9415198727186885
2000-07-11,0.8987632518244788
2000-07-12,0.9013444017417013
2000-07-13,0.8772197274849347
2000-07-14,0.8903827547133442
2000-07-17,0.856668916093768
2000-07-18,0.8600356020341638
2000-07-19,0.8892446981816873
2000-07-20,0.8881921183424274
2000-07-21,0.9037912001447576
2000-07-24,0.9227879634990777
2000-07-25,0.9480346276712995
2000-07-26,0.9359188815117225
2000-07-27,0.9390780826359761
2000-07-28,0.967634459649085
2000-07-31,0.9665238184115693
2000-08-01,0.9856926154207356
2000-08-02,1.0146362223704761
2000-08-03,1.019497123798153
2000-08-04,1.0014115548677074
2000-08-07,0.983042709325473
2000-08-08,0.9802513540206635
2000-08-09,0.9861512526870871
2000-08-10,0.9917338063570192
2000-08-11,1.0261114085403271
2000-08-14,1.0618298518908482
2000-08-15,1.0445941909075844
2000-08-16,1.0566915973329356
2000-08-17,1.082882598362169
2000-08-18,1.0996729695596963
2000-08-21,1.08520306718551
2000-08-22,1.0717063448933664
2000-08-23,1.0899277957559337
2000-08-24,1.0946769162614542
2000-08-25,1.086835440435255
2000-08-28,1.0959829693028975
2000-08-29,1.1064207407491302
2000-08-30,1.1064207407491302
2000-08-31,1.086395775702998
2000-09-01,1.088267790362725
2000-09-04,1.0823997050454588
2000-09-05,1.1100826077883186
2000-09-06,1.1160938142435453
2000-09-07,1.0797797722040492
2000-09-08,1.0961801450521655
2000-09-11,1.0511236352251379
2000-09-12,1.0474873641058895
2000-09-13,1.0396101685763894
2000-09-14,1.0256096623706925
2000-09-15,1.0171523669607045
2000-09-18,0.9691200845529938
2000-09-19,0.9205355277465969
2000-09-20,0.9815155532737918
2000-09-21,0.9797997489577286
2000-09-22,0.9748274935710252
2000-09-25,1.0102283888879622
2000-09-26,1.0113641928716948
2000-09-27,0.9922242744534742
2000-09-28,1.0002235333476326
2000-09-29,1.0078682742366307
2000-09-30,1.0078682742366307
2000-10-02,1.0104744897527356
2000-10-03,1.0273440605883124
2000-10-04,1.0509524210942314
2000-10-05,1.0621214436934705
2000-10-06,1.108974889241259
2000-10-09,1.0978563394681735
2000-10-10,1.1616017750194285
2000-10-11,1.1462008250281628
2000-10-12,1.1743397342179474
2000-10-13,1.1586270927653746
2000-10-16,1.2249913164884647
2000-10-17,1.2345068009758213
2000-10-18,1.2356060744100095
2000-10-19,1.2482081384684216
2000-10-20,1.260293731398748
2000-10-23,1.234391391927611
2000-10-24,1.2624539447704097
2000-10-25,1.2486675109449066
2000-10-26,1.2616524975473038
2000-10-27,1.2369831523643287
2000-10-30,1.2323453394696378
2000-10-31,1.257451674560683
2000-11-01,1.3000544197385937
2000-11-02,1.3107628455964724
2000-11-03,1.3360697572918885
2000-11-06,1.3239402561513363
2000-11-07,1.3189037258214094
