date,nav
2000-02-01,0.999
2000-02-02,0.9732628530597635
2000-02-03,0.9756427937423574
2000-02-04,1.0197288112171219
2000-02-07,1.0230240380301938
2000-02-08,1.0139726018914195
2000-02-09,0.9650109178705091
2000-02-10,0.9914498383518205
2000-02-11,0.9778028020162949
2000-02-14,0.9651709732660025
2000-02-15,1.0043884360436963
2000-02-16,1.0094726662812592
2000-02-17,0.9786896686862433
2000-02-18,0.9799446118305608
2000-02-21,0.9211709793823003
2000-02-22,0.8740008661401698
2000-02-23,0.8383998037589745
2000-02-24,0.8897314348631423
2000-02-25,0.9576027414103329
2000-02-28,0.9538241158499875
2000-02-29,0.978243694607102
2000-03-01,1.0206964428608625
2000-03-02,1.0280315103318518
2000-03-03,1.0244145106397373
2000-03-06,1.029183780293037
2000-03-07,1.0681932348884524
2000-03-08,1.1064918709340332
2000-03-09,1.1557382198614379
2000-03-10,1.1100467075465654
2000-03-13,1.1100467075465654
2000-03-14,1.1100467075465654
2000-03-15,1.1100467075465654
2000-03-16,1.1100467075465654
2000-03-17,1.1100467075465654
2000-03-20,1.1136915774640166
2000-03-21,1.1336762252836363
2000-03-22,1.1206559444801316
2000-03-23,1.1415814384280831
2000-03-24,1.1317047831610132
2000-03-27,1.1353018963250168
2000-03-28,1.1251302862266623
2000-03-29,1.1146703285349362
2000-03-30,1.0302220351096734
2000-03-31,1.0410669001980277
2000-04-03,1.04517434948171
2000-04-04,1.064349240644708
2000-04-05,1.0270482401396526
2000-04-06,1.1048130160314438
2000-04-07,1.1037444014921989
2000-04-10,1.0870519817669935
2000-04-11,1.0725696237873747
2000-04-12,1.0609939577251377
2000-04-13,1.1075162586811997
2000-04-14,1.1277398711074658
2000-04-17,1.0828619744775037
2000-04-18,1.0630337365888165
2000-04-19,1.0864095341784
2000-04-20,1.1046167256796038
2000-04-21,1.1169038823539157
2000-04-24,1.1101566764820057
2000-04-25,1.1711793116320803
2000-04-26,1.2015017061575561
2000-04-27,1.1917645446318257
2000-04-28,1.2458990763931612
2000-05-01,1.2755227549532608
2000-05-02,1.3119396767477247
2000-05-03,1.301982292544335
2000-05-04,1.2311500905615131
2000-05-05,1.226545919836173
2000-05-08,1.169401259517766
2000-05-09,1.2160185028706452
2000-05-10,1.212580330861352
2000-05-11,1.2187461722759543
2000-05-12,1.2049777806792565
2000-05-15,1.1491423803500536
2000-05-16,1.1855919410719635
2000-05-17,1.1465037327813141
2000-05-18,1.1279985687010632
2000-05-19,1.1279985687010632
2000-05-22,1.1005380819466908
2000-05-23,1.0656556747088284
2000-05-24,1.1073339387063659
2000-05-25,1.1280268890990472
2000-05-26,1.1149009455156376
2000-05-29,1.1163901974275832
2000-05-30,1.1149307520403398
2000-05-31,1.133490596663516
2000-06-01,1.158182192080161
2000-06-02,1.1281585268283345
2000-06-05,1.1278465642853621
2000-06-06,1.1353029221026605
2000-06-07,1.112604441535563
2000-06-08,1.139735719080741
2000-06-09,1.1340516383559178
2000-06-12,1.1058233955497259
2000-06-13,1.0895350533085137
2000-06-14,1.0764910460503585
2000-06-15,1.0658887366510539
2000-06-16,1.015894229421611
2000-06-19,1.0336610964364712
2000-06-20,1.0474665186386434
2000-06-21,1.0447098349166366
2000-06-22,1.0558221675037194
2000-06-23,1.0445293688748243
2000-06-26,1.0397347556245398
2000-06-27,1.052441994497021
2000-06-28,1.043940630761724
2000-06-29,1.025059910852058
2000-06-30,1.0216022797528157
2000-07-03,1.0150224776137189
2000-07-04,0.9893530466165414
2000-07-05,1.0246144413271507
2000-07-06,1.0024516043715141
2000-07-07,1.004335531409041
2000-07-10,1.0453287442591022
2000-07-11,0.9989380986023082
2000-07-12,1.0001957492590932
2000-07-13,0.9792569771399406
2000-07-14,0.9941666731666985
2000-07-17,0.9629139123632013
2000-07-18,0.973695421932667
2000-07-19,1.0061566108645523
2000-07-20,1.0017306269321367
2000-07-21,1.030771388714762
2000-07-24,1.0524551747819066
2000-07-25,1.0744348710744906
2000-07-26,1.058942379346761
2000-07-27,1.0611194159077662
2000-07-28,1.086857954903095
2000-07-31,1.0806217752884575
2000-08-01,1.1004689558103342
2000-08-02,1.1321028819914358
2000-08-03,1.1375265406328479
2000-08-04,1.1180533906457044
2000-08-07,1.101064787049948
2000-08-08,1.0958608266610348
2000-08-09,1.1003491264514624
2000-08-10,1.1094738042560395
2000-08-11,1.149285062342346
2000-08-14,1.187579177202984
2000-08-15,1.1647935919131265
2000-08-16,1.1752963728897534
2000-08-17,1.2021669089424942
2000-08-18,1.2231640038518952
2000-08-21,1.2084805039996926
2000-08-22,1.1958675353556727
2000-08-23,1.217742666266074
2000-08-24,1.220751084268946
2000-08-25,1.212789036788082
2000-08-28,1.2189915922978691
2000-08-29,1.2322418065229628
2000-08-30,1.2322418065229628
2000-08-31,1.2129450901969694
2000-09-01,1.2158213354643355
2000-09-04,1.2062271268735136
2000-09-05,1.2444836343914119
2000-09-06,1.251222635618881
2000-09-07,1.2154805157764088
2000-09-08,1.2327893361658808
2000-09-11,1.188606116600021
2000-09-12,1.1824449158608403
2000-09-13,1.1735528278755598
2000-09-14,1.155689641466549
2000-09-15,1.1430640943118435
2000-09-18,1.0828521337434147
2000-09-19,1.029518062467104
2000-09-20,1.0968965480242203
2000-09-21,1.0949790441954759
2000-09-22,1.086137343595028
2000-09-25,1.1258363982067068
