date,ic
2000-01-31,-0.23453167563296784
2000-02-29,0.25652092776663404
2000-03-31,0.04737398954857634
2000-04-28,0.01860727393733855
2000-05-31,-0.13772201997560424
2000-06-30,-0.024245618869076103
2000-07-31,0.3856517015168985
2000-08-31,0.12700922266139655
2000-09-29,-0.17407765595569785
2000-09-30,0.21301242080276228
2000-10-31,0.16758893280632411
2000-11-30,-0.05619606046848356
2000-12-22,
2000-12-31,-0.0288059821984031
2001-01-31,0.27618922363904086
2001-02-28,-0.00026368706669447717
2001-03-30,-0.34731161595484517
2001-03-31,0.16974869606448562
2001-04-30,0.2031028691111373
2001-05-31,-0.023124053018098157
2001-06-29,0.5833333333333333
2001-06-30,0.2624364507654576
2001-07-31,0.4548389231821931
2001-08-31,0.2534846433833011
2001-09-28,-0.6666666666666666
2001-09-30,-0.029162468191824907
2001-10-31,-0.5379752693050868
2001-11-30,-0.26084006859783243
2001-12-28,
2001-12-31,0.028219113907013395
2002-01-31,0.0082642079659385
2002-02-28,-0.1994078840805846
2002-03-29,0.2927700218845599
2002-03-31,0.10824121962273674
2002-04-30,-0.01694180237081485
2002-05-31,0.2625795415478409
2002-06-28,0.03189074333047439
2002-06-30,0.17430484614800013
2002-07-31,0.3287909345313536
2002-08-29,
2002-08-30,0.4296097119862741
2002-09-30,-0.2397133875814074
2002-10-31,-0.15969010175763185
2002-11-29,-0.09803509999633411
2002-12-31,-0.09083287564143727
2003-01-31,0.2136000939460056
2003-02-28,-0.00841362467166735
2003-03-31,0.0766856297604061
2003-04-30,-0.0660372565514848
2003-05-30,0.04972427682379438
2003-06-30,0.08398816249469818
2003-07-31,0.040005103017179654
2003-08-29,0.30361617831248705
2003-09-30,0.1062515982536254
2003-10-31,0.049622674068965804
2003-11-20,
2003-11-28,0.09468541778888902
2003-12-31,-0.23242054992682884
2004-01-30,-0.1873201978550653
2004-02-27,0.29529854495315305
2004-03-31,0.20597751085613059
2004-04-30,-0.18716183846132928
2004-05-31,0.07258246986932491
2004-06-30,0.20009052334007627
2004-07-30,0.2807493902348395
2004-08-31,0.043892395766794066
2004-09-30,0.2723631565163575
2004-10-28,0.12377446617947184
2004-10-29,0.24959677419354842
2004-11-30,-0.20479857236554838
2004-12-29,-0.14638501094227999
2004-12-31,0.05527031108426457
2005-01-31,-0.06316742081447961
2005-02-28,0.2971040723981901
2005-03-31,-0.2229194681517796
2005-04-29,0.18784153073934348
2005-05-31,0.02202868860488667
2005-06-30,0.31768120891317336
2005-07-29,-0.3622121193542416
2005-08-31,0.2607414997072137
2005-09-30,0.18701842014035738
2005-10-31,0.0747033210962179
2005-11-30,0.19360170947550456
2005-12-30,-1.0
2005-12-31,0.33537419875690166
2006-01-31,-0.11078858248669567
2006-02-28,0.22557300385577833
2006-03-31,0.04082644009882974
2006-04-28,0.1739279588336192
2006-05-31,-0.07920867561331095
2006-06-30,0.07352913150051821
2006-07-31,-0.05931121234567462
2006-08-31,0.00396424555523786
2006-09-29,
2006-09-30,-0.12243068453835766
2006-10-31,0.10135315418334284
2006-11-30,0.13033202492801027
2006-12-29,
2006-12-31,0.03201844273966082
2007-01-31,-0.03037926434152849
2007-02-28,0.07525252525252527
2007-03-30,
2007-03-31,-0.13398132266056792
2007-04-30,0.07040328092959673
2007-05-31,0.11980162874916259
2007-06-29,
2007-06-30,-0.30261808806774826
2007-07-31,0.0043686931356159715
2007-08-31,-0.08963809466277041
2007-09-28,
2007-09-30,0.06948170680622821
2007-10-31,0.04039130041176002
2007-11-30,0.07696448622040201
2007-12-31,0.32061890553385214
2008-01-31,0.22907502537758773
2008-02-29,0.22735592232413726
2008-03-31,0.0037115511167960095
2008-04-30,0.15048232154162788
2008-05-30,-0.0722822517482832
2008-05-31,
2008-06-30,-0.24126241963763886
2008-07-31,-0.07539450613676212
2008-08-29,-0.30372586141547964
2008-08-31,
2008-09-30,0.09564721870130743
2008-10-31,-0.02010520163646989
2008-11-28,0.04492561078093597
2008-11-30,
2008-12-31,0.036705827405032754
2009-01-30,0.12684495239927326
2009-02-27,0.369286172705031
2009-02-28,
2009-03-31,-0.016481830536980564
2009-04-30,-0.19334853034370755
2009-05-29,-0.18830361188124747
2009-05-31,
2009-06-30,-0.06128084864547563
2009-07-31,0.22271252822274837
2009-08-31,0.009235040574075065
2009-09-30,-0.10982523836633208
2009-10-30,0.23058039667651944
2009-11-26,0.3933088821151898
2009-11-30,-0.11529411764705881
2009-12-31,0.1767387492694331
2010-01-29,-0.12618351841028638
2010-02-26,-0.1156295179796364
2010-02-28,
2010-03-31,-0.005182511667714513
2010-04-30,0.049127445795875205
2010-05-31,0.06314286471971241
2010-06-30,0.005393971443680599
2010-07-30,0.26858804865150715
2010-08-31,0.1071390798519302
2010-09-30,-0.09975068636893614
2010-10-31,0.24145931454559366
2010-11-30,0.10425454225779505
2010-12-31,0.24167411643672923
2011-01-31,0.05127107440504127
2011-02-28,-0.18460879856966586
2011-03-31,0.31767016695625894
2011-04-29,0.17060764020044822
2011-05-31,-0.0916874417667649
2011-06-30,0.2542116793835461
2011-07-31,0.1727128503437335
2011-08-29,
2011-08-31,-0.08587497733919716
2011-09-30,0.24333614537127388
2011-10-31,0.24907769987242778
2011-11-30,0.19342247739920923
2011-12-30,
2011-12-31,-0.022701065590765252
2012-01-31,-0.1067462415955277
2012-02-29,-0.019918914154768194
2012-03-30,
2012-03-31,0.4091692136704641
2012-04-30,0.07627609478482031
2012-05-31,-0.1801858523023827
2012-06-29,
2012-06-30,-0.013031578656143093
2012-07-31,-0.005565278705065879
