date,ic
2012-08-31,0.3235809559943536
2012-09-30,0.07994742987192215
2012-10-31,0.26815196578508077
2012-11-30,0.10557053866368428
2012-12-31,-0.01613899444779711
2013-01-31,0.32595588119661895
2013-02-28,0.16036233510040399
2013-03-31,0.024287173515612312
2013-04-30,0.1258680821450627
2013-05-31,0.28142116935377753
2013-06-30,0.2588259268218496
2013-07-31,0.12157744959358964
2013-08-29,
2013-08-30,
2013-08-31,
2013-09-30,0.18159817289683944
2013-10-31,-0.06800866844284012
2013-11-29,
2013-11-30,
2013-12-31,0.021500288607894283
2014-01-31,0.1025305532747269
2014-02-28,-0.33043561378018454
2014-03-31,0.42034840204721735
2014-04-30,-0.14123020877515816
2014-05-30,
2014-05-31,
2014-06-30,0.23092294698750213
2014-07-31,0.05606869218617053
