date,nav
2000-02-01,0.999
2000-02-02,0.9637453377167764
2000-02-03,0.975503012529907
2000-02-04,1.0142441538948281
2000-02-07,1.0097826099942384
2000-02-08,1.000259165400574
2000-02-09,0.9518912328615508
2000-02-10,0.9773400091478739
2000-02-11,0.9639200162263812
2000-02-14,0.9564379465161141
2000-02-15,0.9923332857582909
2000-02-16,1.0042603336626676
2000-02-17,0.9728137658512064
2000-02-18,0.9710053755442618
2000-02-21,0.9122327966366703
2000-02-22,0.8645314234683004
2000-02-23,0.8296177097610696
2000-02-24,0.8677911211411525
2000-02-25,0.9330395193761779
2000-02-28,0.9293779340171245
2000-02-29,0.9479821644220909
2000-03-01,0.9942023836638515
2000-03-02,0.9910088095033781
2000-03-03,0.976863063507979
2000-03-06,0.9786878592025477
2000-03-07,1.0100392995559975
2000-03-08,1.036197843739058
2000-03-09,1.0673744299645809
2000-03-10,1.0535049332378905
2000-03-13,1.0535049332378905
2000-03-14,1.0535049332378905
2000-03-15,1.0535049332378905
2000-03-16,1.0535049332378905
2000-03-17,1.0535049332378905
2000-03-20,1.0434229717019428
2000-03-21,1.073880257486632
2000-03-22,1.056823812749932
2000-03-23,1.0841960825002805
2000-03-24,1.0779840235869529
2000-03-27,1.0956047265714761
2000-03-28,1.0786809140023979
2000-03-29,1.0616949737271635
2000-03-30,1.0013037025887386
2000-03-31,1.0103516273192794
2000-04-03,1.0059297082253926
2000-04-04,1.022331807914355
2000-04-05,0.9825224026018986
2000-04-06,1.0609829481040034
2000-04-07,1.0598427030652673
2000-04-10,1.0420332867040718
2000-04-11,1.0308963873700765
2000-04-12,1.0141287258368752
2000-04-13,1.0510167974754443
2000-04-14,1.0665021637301855
2000-04-17,1.0268693553604098
2000-04-18,1.0059771781294673
2000-04-19,1.0286617277658923
2000-04-20,1.0440067507781452
2000-04-21,1.0587810241997686
2000-04-24,1.0478171359493882
2000-04-25,1.1044206623253883
2000-04-26,1.1325286656091091
2000-04-27,1.1278018263602776
2000-04-28,1.1923176725162048
2000-05-01,1.2216805427860227
2000-05-02,1.256811751143089
2000-05-03,1.2472727778966282
2000-05-04,1.1794169569399535
2000-05-05,1.1750062542419293
2000-05-08,1.1202628221496134
2000-05-09,1.1649212011057533
2000-05-10,1.1616275016618558
2000-05-11,1.1675342533844404
2000-05-12,1.154344411915535
2000-05-15,1.1008552244877392
2000-05-16,1.1357731685450931
2000-05-17,1.0983274533330945
2000-05-18,1.080599879356107
2000-05-19,1.080599879356107
2000-05-22,1.0542932868681347
2000-05-23,1.0208766442421686
2000-05-24,1.0608035805851583
2000-05-25,1.0806270097262103
2000-05-26,1.0680526204971523
2000-05-29,1.0694792937935844
2000-05-30,1.0680811745466796
2000-05-31,1.0858611313809932
2000-06-01,1.1095151818103846
2000-06-02,1.0800655647407917
2000-06-05,1.0764847263176198
2000-06-06,1.0861108119536973
2000-06-07,1.0606847604651466
2000-06-08,1.0838723024950843
2000-06-09,1.0772035689160964
2000-06-12,1.0476320216727089
2000-06-13,1.0322008154054774
2000-06-14,1.0242809328507303
2000-06-15,1.016906469955868
2000-06-16,0.9706963854091198
2000-06-19,0.982834207291488
2000-06-20,0.991493364988653
2000-06-21,0.9882040055428378
2000-06-22,0.9987152989244644
2000-06-23,0.990158226640873
2000-06-26,0.9827094987503953
2000-06-27,0.993235341397766
2000-06-28,0.9818608266341725
2000-06-29,0.9641028826365081
2000-06-30,0.9608508657791693
2000-07-03,0.9546623433890896
2000-07-04,0.9408483241667096
2000-07-05,0.9772670065963103
2000-07-06,0.9517655152300231
2000-07-07,0.9535541869022596
2000-07-10,0.9881102371462918
2000-07-11,0.9450478446186157
2000-07-12,0.9477619188322163
2000-07-13,0.9234076798742114
2000-07-14,0.9390060541461138
2000-07-17,0.903022042592319
2000-07-18,0.9115431301287974
2000-07-19,0.9487933549210094
2000-07-20,0.9430383840491442
2000-07-21,0.9647218518154949
2000-07-24,0.983408319369551
2000-07-25,1.007279614064853
2000-07-26,0.9944067255020127
2000-07-27,0.9932433222068713
2000-07-28,1.029254376848403
2000-07-31,1.0248803439010779
2000-08-01,1.0452065095854486
2000-08-02,1.0756824005210137
2000-08-03,1.0808357609088417
